# time(us)	raw_signal(mV)	one_component(mV)	two_component(mV)	sum_components(mV)
-1.756081815602908991e+00 -6.395309360403399479e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.754081815659472854e+00 -8.195309424070938986e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.752081815716036717e+00 -1.143530953867251121e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.750081815772600580e+00 -1.215530956413952701e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.748081815829164443e+00 -1.395530962780706652e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.746081815885728306e+00 -1.323530960234005072e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.744081815942292168e+00 -1.179530955140601911e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.742081815998856031e+00 -1.143530953867251121e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.740081816055419894e+00 -1.179530955140601911e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.738081816111983757e+00 -7.835309411337431085e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.736081816168547620e+00 -6.395309360403399479e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.734081816225111483e+00 -1.355309182134289414e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.732081816281675346e+00 2.604690957934297502e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.730081816338239209e+00 6.564691098002884972e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.728081816394803072e+00 8.364691161670424480e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.726081816451366935e+00 1.304469132720602609e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.724081816507930798e+00 1.520469140360707350e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.722081816564494661e+00 1.700469146727461300e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.720081816621058524e+00 1.700469146727461300e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.718081816677622387e+00 1.808469150547513671e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.716081816734186249e+00 1.448469137814005769e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.714081816790750112e+00 1.268469131447251819e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.712081816847313975e+00 1.160469127627199448e+00 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.710081816903877838e+00 8.724691174403932381e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.708081816960441701e+00 5.484691059802361268e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.706081817017005564e+00 2.964690970667805403e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.704081817073569427e+00 3.684690996134821206e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.702081817130133290e+00 4.764691034335344910e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.700081817186697153e+00 2.964690970667805403e-01 -7.606376706098657604e-03 -9.739362123476737187e-03 -1.734573882957539392e-02
-1.698081817243261016e+00 5.844691072535869170e-01 -7.567937596768528966e-03 -9.739362123476737187e-03 -1.730729972024526789e-02
-1.696081817299824879e+00 8.004691148936916578e-01 -7.218008676446491419e-03 -9.739362123476737187e-03 -1.695737079992323121e-02
-1.694081817356388742e+00 1.052469123807147078e+00 -1.028496506109505097e-02 -9.739362123476737187e-03 -2.002432718457178989e-02
-1.692081817412952605e+00 8.364691161670424480e-01 -1.228748413129943443e-02 -9.739362123476737187e-03 -2.202684625477617161e-02
-1.690081817469516468e+00 7.644691136203408677e-01 -1.352066700816190528e-02 -9.739362123476737187e-03 -2.326002913163864247e-02
-1.688081817526080330e+00 6.564691098002884972e-01 -1.397453594517093084e-02 -9.739362123476737187e-03 -2.371389806864766803e-02
-1.686081817582644193e+00 8.004691148936916578e-01 -1.677727746936925196e-02 -9.739362123476737187e-03 -2.651663959284598568e-02
-1.684081817639208056e+00 6.564691098002884972e-01 -1.374775281174261433e-02 -9.739362123476737187e-03 -2.348711493521935326e-02
-1.682081817695771919e+00 8.364691161670424480e-01 -1.523628537061846693e-02 -9.739362123476737187e-03 -2.497564749409520238e-02
-1.680081817752335782e+00 9.804691212604456085e-01 -1.323821102645184392e-02 -9.739362123476737187e-03 -2.297757314992858110e-02
-1.678081817808899645e+00 1.232469130173901029e+00 -1.453665054731675954e-02 -9.739362123476737187e-03 -2.427601267079349673e-02
-1.676081817865463508e+00 1.052469123807147078e+00 -1.102131829905968197e-02 -9.739362123476737187e-03 -2.076068042253641915e-02
-1.674081817922027371e+00 1.340469133993953399e+00 -1.178835677667409293e-02 -9.739362123476737187e-03 -2.152771890015083012e-02
-1.672081817978591234e+00 1.340469133993953399e+00 -7.915804973505276634e-03 -9.739362123476737187e-03 -1.765516709698201556e-02
-1.670081818035155097e+00 1.340469133993953399e+00 -9.014181801060243762e-03 -9.739362123476737187e-03 -1.875354392453697921e-02
-1.668081818091718960e+00 1.160469127627199448e+00 -7.177278174293870612e-03 -9.739362123476737187e-03 -1.691664029777060693e-02
-1.666081818148282823e+00 1.304469132720602609e+00 -8.692017113623079494e-03 -9.739362123476737187e-03 -1.843137923709981668e-02
-1.664081818204846686e+00 1.160469127627199448e+00 -7.541014367340038126e-03 -9.739362123476737187e-03 -1.728037649081677618e-02
-1.662081818261410548e+00 1.016469122533796288e+00 -1.057696842806847559e-02 -9.739362123476737187e-03 -2.031633055154521625e-02
-1.660081818317974411e+00 8.004691148936916578e-01 -1.291864444759584056e-02 -9.739362123476737187e-03 -2.265800657107257601e-02
-1.658081818374538274e+00 6.564691098002884972e-01 -1.558086610904258797e-02 -9.739362123476737187e-03 -2.532022823251932342e-02
-1.656081818431102137e+00 5.844691072535869170e-01 -1.689950361797698877e-02 -9.739362123476737187e-03 -2.663886574145372249e-02
-1.654081818487666000e+00 7.284691123469900775e-01 -2.001199049385068984e-02 -9.739362123476737187e-03 -2.975135261732742703e-02
-1.652081818544229863e+00 1.884690932467281699e-01 -2.215730286889530665e-02 -9.739362123476737187e-03 -3.189666499237204383e-02
-1.650081818600793726e+00 1.884690932467281699e-01 -2.592636803094636871e-02 -9.739362123476737187e-03 -3.566573015442310590e-02
-1.648081818657357589e+00 2.964690970667805403e-01 -2.618483215850441609e-02 -9.739362123476737187e-03 -3.592419428198115328e-02
-1.646081818713921452e+00 2.244690945200789600e-01 -3.115130215806335978e-02 -9.739362123476737187e-03 -4.089066428154009697e-02
-1.644081818770485315e+00 4.446908815332502318e-02 -3.114654894795887072e-02 -9.739362123476737187e-03 -4.088591107143560444e-02
-1.642081818827049178e+00 4.044691008868329107e-01 -3.336992139403761187e-02 -9.739362123476737187e-03 -4.310928351751434906e-02
-1.640081818883613041e+00 6.564691098002884972e-01 -3.116327899575631333e-02 -9.739362123476737187e-03 -4.090264111923305052e-02
-1.638081818940176904e+00 9.444691199870948184e-01 -3.175876873576263804e-02 -9.739362123476737187e-03 -4.149813085923937522e-02
-1.636081818996740767e+00 9.444691199870948184e-01 -2.958508678752867077e-02 -9.739362123476737187e-03 -3.932444891100540796e-02
-1.634081819053304629e+00 1.592469142907408930e+00 -2.828533670521300725e-02 -9.739362123476737187e-03 -3.802469882868974443e-02
-1.632081819109868492e+00 1.880469153094215251e+00 -2.543899626497955757e-02 -9.739362123476737187e-03 -3.517835838845629476e-02
-1.630081819166432355e+00 2.132469162007670782e+00 -2.414893971874773615e-02 -9.739362123476737187e-03 -3.388830184222447334e-02
-1.628081819222996218e+00 2.024469158187618412e+00 -2.069147815365815143e-02 -9.739362123476737187e-03 -3.043084027713489209e-02
-1.626081819279560081e+00 2.348469169647775523e+00 -1.754560400310406498e-02 -9.739362123476737187e-03 -2.728496612658080217e-02
-1.624081819336123944e+00 2.276469167101073943e+00 -1.292396431024795192e-02 -9.739362123476737187e-03 -2.266332643372468911e-02
-1.622081819392687807e+00 2.744469183654634215e+00 -1.091106089693133496e-02 -9.739362123476737187e-03 -2.065042302040807215e-02
-1.620081819449251670e+00 2.384469170921126313e+00 -7.364872475574948951e-03 -9.739362123476737187e-03 -1.710423459905168614e-02
-1.618081819505815533e+00 2.672469181107932634e+00 -6.547722489397536996e-03 -9.739362123476737187e-03 -1.628708461287427592e-02
-1.616081819562379396e+00 2.816469186201335795e+00 -4.349912395711919878e-03 -9.739362123476737187e-03 -1.408927451918865793e-02
-1.614081819618943259e+00 2.816469186201335795e+00 -5.449755795059421648e-03 -9.739362123476737187e-03 -1.518911791853615884e-02
-1.612081819675507122e+00 2.744469183654634215e+00 -2.295740146938760311e-03 -9.739362123476737187e-03 -1.203510227041549620e-02
-1.610081819732070985e+00 2.672469181107932634e+00 2.641853259672454976e-04 -9.739362123476737187e-03 -9.475176797509492557e-03
-1.608081819788634848e+00 2.888469188748037375e+00 4.094826542917339753e-03 -9.739362123476737187e-03 -5.644535580559397435e-03
-1.606081819845198710e+00 2.708469182381283424e+00 3.942000621383611424e-03 -9.739362123476737187e-03 -5.797361502093126631e-03
-1.604081819901762573e+00 2.456469173467827893e+00 4.720849557838871502e-03 -9.739362123476737187e-03 -5.018512565637865686e-03
-1.602081819958326436e+00 2.600469178561231054e+00 5.349996877825752284e-03 -9.739362123476737187e-03 -4.389365245650985771e-03
-1.600081820014890299e+00 2.492469174741178684e+00 8.287792251302437616e-03 -9.739362123476737187e-03 -1.451569872174299572e-03
-1.598081820071454162e+00 2.456469173467827893e+00 7.231155585506072840e-03 -9.739362123476737187e-03 -2.508206537970664347e-03
-1.596081820128018025e+00 2.240469165827723153e+00 1.190635348118540722e-02 -9.739362123476737187e-03 2.166991357708669599e-03
-1.594081820184581888e+00 2.348469169647775523e+00 1.106588803376678046e-02 -9.739362123476737187e-03 1.326525910290043703e-03
-1.592081820241145751e+00 2.348469169647775523e+00 1.399577757282853205e-02 -9.739362123476737187e-03 4.256415449351794861e-03
-1.590081820297709614e+00 2.420469172194477103e+00 1.534762737738760464e-02 -9.739362123476737187e-03 5.608265253910866589e-03
-1.588081820354273477e+00 1.988469156914267622e+00 1.574546769408905617e-02 -9.739362123476737187e-03 6.006105570612318978e-03
-1.586081820410837340e+00 1.988469156914267622e+00 1.597305314321762967e-02 -9.739362123476737187e-03 6.233691019740893353e-03
-1.584081820467401203e+00 1.736469148000812091e+00 1.601518497847071246e-02 -9.739362123476737187e-03 6.275822854993976137e-03
-1.582081820523965066e+00 1.556469141634058140e+00 1.194671835179189796e-02 -9.739362123476737187e-03 2.207356228315160776e-03
-1.580081820580528928e+00 1.124469126353848658e+00 1.219088137499334430e-02 -9.739362123476737187e-03 2.451519251516606681e-03
-1.578081820637092791e+00 8.724691174403932381e-01 8.565220672001916044e-03 -9.739362123476737187e-03 -1.174141451474822228e-03
-1.576081820693656654e+00 6.564691098002884972e-01 5.782371679433039903e-03 -9.739362123476737187e-03 -3.956990444043697285e-03
-1.574081820750220517e+00 7.284691123469900775e-01 1.561044489071120554e-03 -9.739362123476737187e-03 -8.178317634405615766e-03
-1.572081820806784380e+00 5.844691072535869170e-01 5.145092152780600435e-04 -9.739362123476737187e-03 -9.224852908198678120e-03
-1.570081820863348243e+00 3.684690996134821206e-01 -3.257363167569624508e-03 -9.739362123476737187e-03 -1.299672529104636300e-02
-1.568081820919912106e+00 1.884690932467281699e-01 -1.487436879473332885e-03 -9.739362123476737187e-03 -1.122679900295006986e-02
-1.566081820976475969e+00 2.964690970667805403e-01 -2.016294684323948708e-03 -9.739362123476737187e-03 -1.175565680780068720e-02
-1.564081821033039832e+00 8.469086879974233040e-03 -2.422067386377041009e-03 -9.739362123476737187e-03 -1.216142950985377863e-02
-1.562081821089603695e+00 -1.715309194867797316e-01 -2.822826941535401795e-03 -9.739362123476737187e-03 -1.256218906501213942e-02
-1.560081821146167558e+00 -9.953091694007813739e-02 -6.836591691783107730e-03 -9.739362123476737187e-03 -1.657595381525984318e-02
-1.558081821202731421e+00 1.524690919733773797e-01 -8.699135046454220879e-03 -9.739362123476737187e-03 -1.843849716993095980e-02
-1.556081821259295284e+00 1.164690907000266035e-01 -9.793260586750670432e-03 -9.739362123476737187e-03 -1.953262271022740415e-02
-1.554081821315859147e+00 3.324690983401313304e-01 -1.351426011038927948e-02 -9.739362123476737187e-03 -2.325362223386601840e-02
-1.552081821372423009e+00 7.284691123469900775e-01 -1.305710681236609862e-02 -9.739362123476737187e-03 -2.279646893584283754e-02
-1.550081821428986872e+00 1.016469122533796288e+00 -1.570569390284669298e-02 -9.739362123476737187e-03 -2.544505602632343017e-02
-1.548081821485550735e+00 1.196469128900550238e+00 -1.292475044352181177e-02 -9.739362123476737187e-03 -2.266411256699854895e-02
-1.546081821542114598e+00 1.592469142907408930e+00 -1.094188647348749537e-02 -9.739362123476737187e-03 -2.068124859696423429e-02
-1.544081821598678461e+00 1.700469146727461300e+00 -6.681872373824606845e-03 -9.739362123476737187e-03 -1.642123449730134577e-02
-1.542081821655242324e+00 1.808469150547513671e+00 -5.536099977863796068e-03 -9.739362123476737187e-03 -1.527546210134053499e-02
-1.540081821711806187e+00 1.808469150547513671e+00 -1.777715506172276427e-03 -9.739362123476737187e-03 -1.151707762964901405e-02
-1.538081821768370050e+00 1.988469156914267622e+00 2.532383759135959094e-04 -9.739362123476737187e-03 -9.486123747563140682e-03
-1.536081821824933913e+00 2.024469158187618412e+00 3.049961139217790412e-03 -9.739362123476737187e-03 -6.689400984258946775e-03
-1.534081821881497776e+00 2.024469158187618412e+00 2.144448160011241424e-03 -9.739362123476737187e-03 -7.594913963465495764e-03
-1.532081821938061639e+00 1.772469149274162881e+00 6.749327208526607717e-03 -9.739362123476737187e-03 -2.990034914950129904e-03
-1.530081821994625502e+00 1.808469150547513671e+00 7.826224823786091106e-03 -9.739362123476737187e-03 -1.913137299690646298e-03
-1.528081822051189365e+00 1.772469149274162881e+00 9.466395128917020133e-03 -9.739362123476737187e-03 -2.729669945597177597e-04
-1.526081822107753228e+00 1.664469145454110510e+00 9.649888339366760950e-03 -9.739362123476737187e-03 -8.947378410997572210e-05
-1.524081822164317090e+00 1.160469127627199448e+00 1.114378577155581036e-02 -9.739362123476737187e-03 1.404423648079072958e-03
-1.522081822220880953e+00 7.644691136203408677e-01 1.106752326171031066e-02 -9.739362123476737187e-03 1.328161138233573254e-03
-1.520081822277444816e+00 2.244690945200789600e-01 1.389147015628715287e-02 -9.739362123476737187e-03 4.152108032810414816e-03
-1.518081822334008679e+00 -9.953091694007813739e-02 1.432624432277049623e-02 -9.739362123476737187e-03 4.586882199293758171e-03
-1.516081822390572542e+00 -7.475309398603923183e-01 1.440980151281127941e-02 -9.739362123476737187e-03 4.670439389334542224e-03
-1.514081822447136405e+00 -1.215530956413952701e+00 1.400034189875045201e-02 -9.739362123476737187e-03 4.260979775273714826e-03
-1.512081822503700268e+00 -1.359530961507355862e+00 1.320595918098944367e-02 -9.739362123476737187e-03 3.466597057512705617e-03
-1.510081822560264131e+00 -1.539530967874109812e+00 1.073541091531498258e-02 -9.739362123476737187e-03 9.960487918382458263e-04
-1.508081822616827994e+00 -1.719530974240863763e+00 1.068635812262552082e-02 -9.739362123476737187e-03 9.469959991487829788e-04
-1.506081822673391857e+00 -1.827530978060916134e+00 1.177407271954433905e-02 -9.739362123476737187e-03 2.034710596067601865e-03
-1.504081822729955720e+00 -1.899530980607617714e+00 1.502498731804157578e-02 -9.739362123476737187e-03 5.285625194564837724e-03
-1.502081822786519583e+00 -1.503530966600759022e+00 1.553218511762624078e-02 -9.739362123476737187e-03 5.792822994149503593e-03
-1.500081822843083446e+00 -1.647530971694162183e+00 1.950612333057130318e-02 -9.739362123476737187e-03 9.766761207094565994e-03
-1.498081822899647308e+00 -1.539530967874109812e+00 2.057967134612432095e-02 -9.739362123476737187e-03 1.084030922264758202e-02
-1.496081822956211171e+00 -1.287530958960654281e+00 2.366071289102059452e-02 -9.739362123476737187e-03 1.392135076754385560e-02
-1.494081823012775034e+00 -8.555309436804446888e-01 2.269584191983266969e-02 -9.739362123476737187e-03 1.295647979635593250e-02
-1.492081823069338897e+00 -4.595309296735860527e-01 2.445091309683217889e-02 -9.739362123476737187e-03 1.471155097335544171e-02
-1.490081823125902760e+00 4.446908815332502318e-02 2.571271966975899326e-02 -9.739362123476737187e-03 1.597335754628225954e-02
-1.488081823182466623e+00 4.764691034335344910e-01 2.696378435924015951e-02 -9.739362123476737187e-03 1.722442223576341885e-02
-1.486081823239030486e+00 8.724691174403932381e-01 2.566785748023158939e-02 -9.739362123476737187e-03 1.592849535675484873e-02
-1.484081823295594349e+00 8.004691148936916578e-01 2.689983372209185652e-02 -9.739362123476737187e-03 1.716047159861511934e-02
